,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.8122e-18,4.9454e-02,1.5575e-06,3.5957e-04,8.2324e-01,5.3654e-01,2.5182e-02,9.5602e-22
DCC_joint,,2.8122e-18,,1.4056e-20,1.8056e-18,6.1530e-15,2.5096e-15,1.0193e-18,2.5562e-20,8.3113e-10
DCC_bivariate_loop,,4.9454e-02,1.4056e-20,,2.6692e-10,4.2738e-06,1.2650e-01,1.6961e-01,1.5266e-06,3.3310e-26
SW_cross_validated,,1.5575e-06,1.8056e-18,2.6692e-10,,7.5008e-01,4.2074e-04,2.0326e-07,8.9385e-07,5.1725e-24
SW_15,,3.5957e-04,6.1530e-15,4.2738e-06,7.5008e-01,,4.3595e-03,9.8978e-05,3.6607e-03,1.0745e-17
SW_30,,8.2324e-01,2.5096e-15,1.2650e-01,4.2074e-04,4.3595e-03,,5.0870e-01,2.2330e-01,1.3515e-17
SW_60,,5.3654e-01,1.0193e-18,1.6961e-01,2.0326e-07,9.8978e-05,5.0870e-01,,3.0602e-03,2.1920e-22
SW_120,,2.5182e-02,2.5562e-20,1.5266e-06,8.9385e-07,3.6607e-03,2.2330e-01,3.0602e-03,,1.4346e-27
sFC,,9.5602e-22,8.3113e-10,3.3310e-26,5.1725e-24,1.0745e-17,1.3515e-17,2.1920e-22,1.4346e-27,
