,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-1.85,-4.11,3.37,7.87,1.15,0.56,3.22,-1.59
DCC_joint,,-1.85,,-3.87,8.13,9.87,2.23,1.58,4.38,0.28
DCC_bivariate_loop,,-4.11,-3.87,,8.19,10.63,3.76,3.17,5.62,3.71
SW_cross_validated,,3.37,8.13,8.19,,6.26,-0.76,-1.40,1.57,-6.96
SW_15,,7.87,9.87,10.63,6.26,,-5.20,-5.70,-3.09,-9.58
SW_30,,1.15,2.23,3.76,-0.76,-5.20,,-0.47,1.77,-2.12
SW_60,,0.56,1.58,3.17,-1.40,-5.70,-0.47,,2.22,-1.47
SW_120,,3.22,4.38,5.62,1.57,-3.09,1.77,2.22,,-4.24
sFC,,-1.59,0.28,3.71,-6.96,-9.58,-2.12,-1.47,-4.24,
