,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.82,1.83,1.51,3.52,0.52,0.25,1.44,0.70
DCC_joint,,0.82,,1.73,3.63,4.42,1.00,0.70,1.96,0.13
DCC_bivariate_loop,,1.83,1.73,,3.66,4.76,1.68,1.42,2.51,1.66
SW_cross_validated,,1.51,3.63,3.66,,2.80,0.34,0.62,0.70,3.11
SW_15,,3.52,4.42,4.76,2.80,,2.33,2.55,1.38,4.28
SW_30,,0.52,1.00,1.68,0.34,2.33,,0.21,0.79,0.95
SW_60,,0.25,0.70,1.42,0.62,2.55,0.21,,0.99,0.66
SW_120,,1.44,1.96,2.51,0.70,1.38,0.79,0.99,,1.90
sFC,,0.70,0.13,1.66,3.11,4.28,0.95,0.66,1.90,
