,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,41.84,5.34,6.13,12.56,6.51,3.07,4.10,49.77
DCC_joint,,41.84,,-49.34,-38.86,-40.31,-46.07,-51.33,-65.85,9.51
DCC_bivariate_loop,,5.34,-49.34,,1.54,9.21,1.58,-2.80,-2.40,65.00
SW_cross_validated,,6.13,-38.86,1.54,,6.32,-0.15,-3.95,-3.71,48.30
SW_15,,12.56,-40.31,9.21,6.32,,-7.39,-11.90,-13.43,55.45
SW_30,,6.51,-46.07,1.58,-0.15,-7.39,,-4.29,-4.17,60.23
SW_60,,3.07,-51.33,-2.80,-3.95,-11.90,-4.29,,0.92,66.51
SW_120,,4.10,-65.85,-2.40,-3.71,-13.43,-4.17,0.92,,100.06
sFC,,49.77,9.51,65.00,48.30,55.45,60.23,66.51,100.06,
