,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.0401e-01,3.5407e-02,4.2062e-04,2.5967e-12,1.4720e-09,8.9948e-07,3.5922e-04,8.0923e-02
DCC_joint,,1.0401e-01,,4.3682e-01,8.6592e-03,3.3803e-12,3.9639e-09,6.0175e-06,2.3681e-03,8.8555e-01
DCC_bivariate_loop,,3.5407e-02,4.3682e-01,,7.8161e-02,3.7202e-11,6.3550e-08,6.4225e-05,8.4204e-03,5.1190e-01
SW_cross_validated,,4.2062e-04,8.6592e-03,7.8161e-02,,1.3234e-10,7.1786e-07,1.4977e-03,7.4216e-02,1.1392e-02
SW_15,,2.5967e-12,3.3803e-12,3.7202e-11,1.3234e-10,,2.1650e-05,3.9768e-07,1.1311e-05,3.6589e-12
SW_30,,1.4720e-09,3.9639e-09,6.3550e-08,7.1786e-07,2.1650e-05,,1.4500e-02,2.3721e-02,4.5712e-09
SW_60,,8.9948e-07,6.0175e-06,6.4225e-05,1.4977e-03,3.9768e-07,1.4500e-02,,5.6534e-01,7.3336e-06
SW_120,,3.5922e-04,2.3681e-03,8.4204e-03,7.4216e-02,1.1311e-05,2.3721e-02,5.6534e-01,,2.7748e-03
sFC,,8.0923e-02,8.8555e-01,5.1190e-01,1.1392e-02,3.6589e-12,4.5712e-09,7.3336e-06,2.7748e-03,
