,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-3.46,-2.90,7.63,16.13,11.77,8.23,5.71,-5.29
DCC_joint,,-3.46,,0.60,13.49,20.91,16.91,13.03,9.26,-2.37
DCC_bivariate_loop,,-2.90,0.60,,12.49,20.17,16.09,12.26,8.71,-2.87
SW_cross_validated,,7.63,13.49,12.49,,10.88,5.59,1.57,-0.28,-16.03
SW_15,,16.13,20.91,20.17,10.88,,-5.37,-8.80,-9.37,-22.65
SW_30,,11.77,16.91,16.09,5.59,-5.37,,-3.68,-4.76,-18.92
SW_60,,8.23,13.03,12.26,1.57,-8.80,-3.68,,-1.51,-15.05
SW_120,,5.71,9.26,8.71,-0.28,-9.37,-4.76,-1.51,,-10.81
sFC,,-5.29,-2.37,-2.87,-16.03,-22.65,-18.92,-15.05,-10.81,
