,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,18.65,2.38,2.74,5.60,2.91,1.37,1.83,22.18
DCC_joint,,18.65,,22.06,17.38,18.03,20.60,22.96,29.45,4.25
DCC_bivariate_loop,,2.38,22.06,,0.69,4.12,0.71,1.25,1.07,29.07
SW_cross_validated,,2.74,17.38,0.69,,2.83,0.07,1.76,1.66,21.60
SW_15,,5.60,18.03,4.12,2.83,,3.30,5.32,6.01,24.80
SW_30,,2.91,20.60,0.71,0.07,3.30,,1.92,1.86,26.93
SW_60,,1.37,22.96,1.25,1.76,5.32,1.92,,0.41,29.74
SW_120,,1.83,29.45,1.07,1.66,6.01,1.86,0.41,,44.75
sFC,,22.18,4.25,29.07,21.60,24.80,26.93,29.74,44.75,
