,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,0.0252,0.1236,0.0000,1.,1.,0.1715,1.
DCC_joint,nan,1.8243,-,0.0405,0.0000,0.0000,1.,1.,0.0131,1.
DCC_bivariate_loop,nan,4.0811,3.8688,-,0.0000,0.0000,0.0520,0.1908,0.0009,0.058
SW_cross_validated,nan,-3.3668,-8.1271,-8.186,-,0.0002,1.,1.,1.,0.0001
SW_15,nan,-7.8609,-9.8731,-10.6335,-6.2641,-,0.0022,0.0008,0.2267,0.0000
SW_30,nan,-1.1523,-2.2315,-3.7565,0.7643,5.2025,-,1.,1.,1.
SW_60,nan,-0.5614,-1.5759,-3.17,1.3953,5.6981,0.4716,-,1.,1.
SW_120,nan,-3.2187,-4.3753,-5.6155,-1.5677,3.0914,-1.7696,-2.2185,-,0.0177
sFC,nan,1.5694,-0.2803,-3.7076,6.9573,9.5764,2.1169,1.4743,4.2403,-
