,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,0.0151,0.0000,0.0000,0.0000,0.0129,1.
DCC_joint,nan,-1.7123,-,1.,0.3117,0.0000,0.0000,0.0002,0.0853,1.
DCC_bivariate_loop,nan,-2.2745,-0.7953,-,1.,0.0000,0.0000,0.0023,0.3031,1.
SW_cross_validated,nan,-4.3111,-2.945,-1.8678,-,0.0000,0.0000,0.0539,1.,0.4101
SW_15,nan,-16.4974,-16.2423,-14.0752,-13.0314,-,0.0008,0.0000,0.0004,0.0000
SW_30,nan,-11.2225,-10.5379,-8.7801,-7.4093,5.6843,-,0.522,0.8539,0.0000
SW_60,nan,-7.2884,-6.3094,-5.1709,-3.7404,7.7308,2.7049,-,1.,0.0003
SW_120,nan,-4.3823,-3.5345,-2.9579,-1.8954,5.9982,2.4704,0.5857,-,0.0999
sFC,nan,-1.8492,-0.146,0.6691,2.8178,16.1664,10.4421,6.2112,3.4631,-
