,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.7151e-03,9.2989e-03,4.5439e-07,3.6680e-12,6.6507e-10,1.5709e-07,1.9987e-05,4.7516e-05
DCC_joint,,2.7151e-03,,5.5380e-01,7.5045e-11,4.4687e-14,1.7116e-12,1.3193e-10,2.8874e-08,2.9419e-02
DCC_bivariate_loop,,9.2989e-03,5.5380e-01,,2.6556e-10,8.2928e-14,3.9737e-12,3.5720e-10,7.1236e-08,1.0139e-02
SW_cross_validated,,4.5439e-07,7.5045e-11,2.6556e-10,,2.4190e-09,2.6108e-05,1.3335e-01,7.8250e-01,4.2058e-12
SW_15,,3.6680e-12,4.4687e-14,8.2928e-14,2.4190e-09,,4.2271e-05,6.1883e-08,2.4202e-08,1.1134e-14
SW_30,,6.6507e-10,1.7116e-12,3.9737e-12,2.6108e-05,4.2271e-05,,1.7151e-03,1.5640e-04,2.5141e-13
SW_60,,1.5709e-07,1.3193e-10,3.5720e-10,1.3335e-01,6.1883e-08,1.7151e-03,,1.4903e-01,1.2240e-11
SW_120,,1.9987e-05,2.8874e-08,7.1236e-08,7.8250e-01,2.4202e-08,1.5640e-04,1.4903e-01,,2.6444e-09
sFC,,4.7516e-05,2.9419e-02,1.0139e-02,4.2058e-12,1.1134e-14,2.5141e-13,1.2240e-11,2.6444e-09,
