,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,1.,0.0001,0.0129,1.,1.,0.9066,0.0000
DCC_joint,nan,-36.2435,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_bivariate_loop,nan,2.1065,48.7897,-,0.0000,0.0002,1.,1.,0.0001,0.0000
SW_cross_validated,nan,-6.9987,37.1583,-12.4823,-,1.,0.0151,0.0000,0.0000,0.0000
SW_15,nan,-4.3819,23.4329,-6.4809,0.3234,-,0.1569,0.0036,0.1318,0.0000
SW_30,nan,-0.2267,24.6663,-1.6023,4.311,3.2589,-,1.,1.,0.0000
SW_60,nan,0.6301,38.3722,-1.4308,8.1055,4.9704,0.6743,-,0.1102,0.0000
SW_120,nan,-2.4415,47.1835,-7.0091,7.2918,3.338,-1.2613,-3.419,-,0.0000
sFC,nan,-56.7002,-11.6326,-100.4685,-75.862,-33.6072,-33.1754,-61.5593,-119.679,-
