,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.71,2.27,4.31,16.48,11.21,7.28,4.38,1.85
DCC_joint,,1.71,,0.80,2.95,16.24,10.54,6.31,3.53,0.15
DCC_bivariate_loop,,2.27,0.80,,1.87,14.08,8.78,5.17,2.96,-0.67
SW_cross_validated,,4.31,2.95,1.87,,13.03,7.41,3.74,1.90,-2.82
SW_15,,16.48,16.24,14.08,13.03,,-5.68,-7.73,-6.00,-16.17
SW_30,,11.21,10.54,8.78,7.41,-5.68,,-2.70,-2.47,-10.44
SW_60,,7.28,6.31,5.17,3.74,-7.73,-2.70,,-0.59,-6.21
SW_120,,4.38,3.53,2.96,1.90,-6.00,-2.47,-0.59,,-3.46
sFC,,1.85,0.15,-0.67,-2.82,-16.17,-10.44,-6.21,-3.46,
