,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,8.49,1.28,4.24,1.78,0.62,1.23,7.21,8.96
DCC_joint,,8.49,,18.30,0.08,12.23,13.16,18.06,4.63,1.46
DCC_bivariate_loop,,1.28,18.30,,4.04,1.05,0.95,0.09,15.10,21.89
SW_cross_validated,,4.24,0.08,4.04,,3.60,4.26,4.06,0.67,0.26
SW_15,,1.78,12.23,1.05,3.60,,1.68,1.11,9.85,13.71
SW_30,,0.62,13.16,0.95,4.26,1.68,,0.88,11.02,14.45
SW_60,,1.23,18.06,0.09,4.06,1.11,0.88,,14.91,21.46
SW_120,,7.21,4.63,15.10,0.67,9.85,11.02,14.91,,7.92
sFC,,8.96,1.46,21.89,0.26,13.71,14.45,21.46,7.92,
