,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.97,0.42,0.71,3.17,0.99,0.60,1.50,21.68
DCC_joint,,0.97,,0.83,0.39,3.27,0.30,0.50,0.93,44.29
DCC_bivariate_loop,,0.42,0.83,,0.43,3.73,0.81,0.27,1.53,38.98
SW_cross_validated,,0.71,0.39,0.43,,3.46,0.54,0.13,1.20,40.48
SW_15,,3.17,3.27,3.73,3.46,,2.07,3.40,2.04,22.38
SW_30,,0.99,0.30,0.81,0.54,2.07,,0.61,0.37,20.33
SW_60,,0.60,0.50,0.27,0.13,3.40,0.61,,1.25,35.26
SW_120,,1.50,0.93,1.53,1.20,2.04,0.37,1.25,,27.31
sFC,,21.68,44.29,38.98,40.48,22.38,20.33,35.26,27.31,
