,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.17,0.95,1.59,7.09,2.21,1.34,3.37,48.57
DCC_joint,,2.17,,-1.87,-0.88,7.30,0.68,-1.11,2.07,99.04
DCC_bivariate_loop,,0.95,-1.87,,0.96,8.35,1.81,0.61,3.42,87.17
SW_cross_validated,,1.59,-0.88,0.96,,7.73,1.20,-0.29,2.68,90.53
SW_15,,7.09,7.30,8.35,7.73,,-4.63,-7.59,-4.56,50.05
SW_30,,2.21,0.68,1.81,1.20,-4.63,,-1.35,0.83,45.46
SW_60,,1.34,-1.11,0.61,-0.29,-7.59,-1.35,,2.78,78.84
SW_120,,3.37,2.07,3.42,2.68,-4.56,0.83,2.78,,61.08
sFC,,48.57,99.04,87.17,90.53,50.05,45.46,78.84,61.08,
