,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.3259e-06,1.6075e-03,1.2736e-01,8.2135e-06,2.4996e-02,1.7992e-03,9.0251e-14,3.6993e-16
DCC_joint,,3.3259e-06,,1.1596e-03,5.0062e-05,4.6794e-01,9.7291e-05,5.4258e-03,6.8636e-12,1.7236e-15
DCC_bivariate_loop,,1.6075e-03,1.1596e-03,,5.1184e-02,4.7417e-03,1.7279e-01,7.6757e-01,2.7663e-14,5.1538e-18
SW_cross_validated,,1.2736e-01,5.0062e-05,5.1184e-02,,1.5250e-04,4.4361e-01,4.4625e-02,1.0244e-13,1.7993e-16
SW_15,,8.2135e-06,4.6794e-01,4.7417e-03,1.5250e-04,,3.3516e-04,1.9751e-02,1.3238e-12,2.3720e-16
SW_30,,2.4996e-02,9.7291e-05,1.7279e-01,4.4361e-01,3.3516e-04,,1.3899e-01,2.6203e-14,1.3682e-17
SW_60,,1.7992e-03,5.4258e-03,7.6757e-01,4.4625e-02,1.9751e-02,1.3899e-01,,4.6181e-13,3.8598e-16
SW_120,,9.0251e-14,6.8636e-12,2.7663e-14,1.0244e-13,1.3238e-12,2.6203e-14,4.6181e-13,,3.8664e-07
sFC,,3.6993e-16,1.7236e-15,5.1538e-18,1.7993e-16,2.3720e-16,1.3682e-17,3.8598e-16,3.8664e-07,
