,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.22,2.87,5.75,23.28,15.56,9.87,6.09,1.91
DCC_joint,,2.22,,0.81,3.07,17.26,10.87,6.58,3.75,-0.12
DCC_bivariate_loop,,2.87,0.81,,1.97,14.47,8.80,5.14,2.73,-0.88
SW_cross_validated,,5.75,3.07,1.97,,13.73,7.42,3.46,1.01,-2.99
SW_15,,23.28,17.26,14.47,13.73,,-7.05,-10.06,-10.92,-16.11
SW_30,,15.56,10.87,8.80,7.42,-7.05,,-3.70,-5.41,-10.20
SW_60,,9.87,6.58,5.14,3.46,-10.06,-3.70,,-2.07,-6.29
SW_120,,6.09,3.75,2.73,1.01,-10.92,-5.41,-2.07,,-3.67
sFC,,1.91,-0.12,-0.88,-2.99,-16.11,-10.20,-6.29,-3.67,
