,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.6729,0.2017,0.2493,0.8224,0.0638,0.1246,0.0051,0.0035
DCC_joint,,0.6729,,0.0000,0.0033,0.0509,0.0000,0.0000,0.0000,0.0000
DCC_bivariate_loop,,0.2017,0.0000,,0.9427,0.0026,0.0187,0.3877,0.0000,0.0000
SW_cross_validated,,0.2493,0.0033,0.9427,,0.0564,0.1850,0.5212,0.0000,0.0000
SW_15,,0.8224,0.0509,0.0026,0.0564,,0.0000,0.0017,0.0000,0.0000
SW_30,,0.0638,0.0000,0.0187,0.1850,0.0000,,0.3742,0.0000,0.0000
SW_60,,0.1246,0.0000,0.3877,0.5212,0.0017,0.3742,,0.0000,0.0000
SW_120,,0.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.2238
sFC,,0.0035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2238,
