,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0003,0.4959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,nan,-6.1936,-,0.0000,1.,0.0000,0.0000,0.0001,0.5751,0.0000
DCC_bivariate_loop,nan,2.729,11.8839,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,-7.2731,-2.156,-11.9357,-,0.0000,0.0000,0.1096,1.,0.0000
SW_15,nan,-33.5093,-35.7124,-49.8707,-26.8753,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-20.3072,-18.3542,-31.8454,-12.6809,18.6521,-,0.0000,0.0000,0.7889
SW_60,nan,-11.4471,-6.7591,-19.0095,-3.4213,28.874,11.3311,-,0.1306,0.0000
SW_120,nan,-7.9141,-2.6592,-13.2478,-0.2909,28.7236,13.3757,3.3422,-,0.0000
sFC,nan,-24.1877,-24.8607,-42.6113,-16.1019,21.2396,-2.5086,-16.2984,-17.4746,-
