,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.93,3.42,4.20,20.00,11.85,5.78,5.51,0.99
DCC_joint,,0.93,,3.19,5.27,25.88,16.79,8.30,7.33,0.03
DCC_bivariate_loop,,3.42,3.19,,6.98,27.13,18.68,10.67,9.41,3.33
SW_cross_validated,,4.20,5.27,6.98,,10.33,3.74,0.21,0.20,5.39
SW_15,,20.00,25.88,27.13,10.33,,11.54,16.23,13.08,27.18
SW_30,,11.85,16.79,18.68,3.74,11.54,,6.55,4.70,17.96
SW_60,,5.78,8.30,10.67,0.21,16.23,6.55,,0.55,8.75
SW_120,,5.51,7.33,9.41,0.20,13.08,4.70,0.55,,7.59
sFC,,0.99,0.03,3.33,5.39,27.18,17.96,8.75,7.59,
