,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-0.11,0.71,13.84,40.90,29.69,20.23,15.88,-1.30
DCC_joint,,-0.11,,1.16,20.24,61.06,48.47,33.61,26.03,-1.48
DCC_bivariate_loop,,0.71,1.16,,17.70,55.23,42.34,28.78,22.12,-2.21
SW_cross_validated,,13.84,20.24,17.70,,38.34,22.62,7.88,1.28,-14.73
SW_15,,40.90,61.06,55.23,38.34,,-22.78,-39.71,-45.58,-40.42
SW_30,,29.69,48.47,42.34,22.62,-22.78,,-20.72,-28.47,-29.69
SW_60,,20.23,33.61,28.78,7.88,-39.71,-20.72,,-8.93,-20.76
SW_120,,15.88,26.03,22.12,1.28,-45.58,-28.47,-8.93,,-16.67
sFC,,-1.30,-1.48,-2.21,-14.73,-40.42,-29.69,-20.76,-16.67,
