,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.14,0.08,4.41,15.03,9.82,6.22,3.82,0.60
DCC_joint,,0.14,,0.06,5.48,19.04,12.65,8.05,4.48,0.55
DCC_bivariate_loop,,0.08,0.06,,4.94,16.94,11.17,7.10,4.17,0.56
SW_cross_validated,,4.41,5.48,4.94,,13.97,6.86,1.92,0.07,5.90
SW_15,,15.03,19.04,16.94,13.97,,9.46,15.19,10.26,19.01
SW_30,,9.82,12.65,11.17,6.86,9.46,,6.30,4.92,12.84
SW_60,,6.22,8.05,7.10,1.92,15.19,6.30,,1.33,8.41
SW_120,,3.82,4.48,4.17,0.07,10.26,4.92,1.33,,4.86
sFC,,0.60,0.55,0.56,5.90,19.01,12.84,8.41,4.86,
