,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,7.5695e-01,8.5334e-01,1.1225e-08,1.0754e-17,1.8998e-14,4.4937e-11,9.5578e-08,1.9484e-01
DCC_joint,,7.5695e-01,,9.0141e-01,3.6533e-10,1.5987e-19,2.2560e-16,5.9167e-13,8.7602e-09,2.3863e-01
DCC_bivariate_loop,,8.5334e-01,9.0141e-01,,1.8682e-09,1.2778e-18,2.0215e-15,4.9602e-12,2.6193e-08,2.2700e-01
SW_cross_validated,,1.1225e-08,3.6533e-10,1.8682e-09,,3.9417e-17,8.8624e-12,4.4570e-04,8.6971e-01,1.0908e-10
SW_15,,1.0754e-17,1.5987e-19,1.2778e-18,3.9417e-17,,3.6726e-14,8.9376e-18,8.8794e-15,1.6429e-19
SW_30,,1.8998e-14,2.2560e-16,2.0215e-15,8.8624e-12,3.6726e-14,,3.6298e-11,2.0291e-09,1.7353e-16
SW_60,,4.4937e-11,5.9167e-13,4.9602e-12,4.4570e-04,8.9376e-18,3.6298e-11,,8.2966e-03,2.7865e-13
SW_120,,9.5578e-08,8.7602e-09,2.6193e-08,8.6971e-01,8.8794e-15,2.0291e-09,8.2966e-03,,2.4246e-09
sFC,,1.9484e-01,2.3863e-01,2.2700e-01,1.0908e-10,1.6429e-19,1.7353e-16,2.7865e-13,2.4246e-09,
