,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.04,0.32,6.19,18.28,13.28,9.04,7.10,0.58
DCC_joint,,0.04,,0.52,9.05,27.31,21.67,15.03,11.64,0.66
DCC_bivariate_loop,,0.32,0.52,,7.92,24.70,18.93,12.87,9.89,0.99
SW_cross_validated,,6.19,9.05,7.92,,17.14,10.12,3.52,0.57,6.59
SW_15,,18.28,27.31,24.70,17.14,,10.19,17.76,20.38,18.08
SW_30,,13.28,21.67,18.93,10.12,10.19,,9.26,12.73,13.28
SW_60,,9.04,15.03,12.87,3.52,17.76,9.26,,3.99,9.28
SW_120,,7.10,11.64,9.89,0.57,20.38,12.73,3.99,,7.45
sFC,,0.58,0.66,0.99,6.59,18.08,13.28,9.28,7.45,
