,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.000,0.027,0.026,0.040,0.035,0.033,0.025,0.034,0.036,0.025,0.024,0.028,0.025,0.025,0.023
1,0.027,0.000,0.022,0.028,0.023,0.030,0.025,0.014,0.028,0.022,0.018,0.022,0.028,0.025,0.016
2,0.026,0.022,0.000,0.039,0.022,0.024,0.021,0.026,0.029,0.022,0.022,0.024,0.025,0.020,0.019
3,0.040,0.028,0.039,0.000,0.040,0.029,0.028,0.028,0.029,0.025,0.026,0.032,0.028,0.029,0.022
4,0.035,0.023,0.022,0.040,0.000,0.026,0.020,0.026,0.033,0.028,0.024,0.029,0.026,0.025,0.031
5,0.033,0.030,0.024,0.029,0.026,0.000,0.028,0.032,0.031,0.029,0.019,0.029,0.027,0.028,0.018
6,0.025,0.025,0.021,0.028,0.020,0.028,0.000,0.030,0.028,0.025,0.020,0.023,0.024,0.021,0.019
7,0.034,0.014,0.026,0.028,0.026,0.032,0.030,0.000,0.030,0.029,0.019,0.026,0.028,0.025,0.018
8,0.036,0.028,0.029,0.029,0.033,0.031,0.028,0.030,0.000,0.028,0.019,0.030,0.028,0.024,0.018
9,0.025,0.022,0.022,0.025,0.028,0.029,0.025,0.029,0.028,0.000,0.022,0.030,0.025,0.024,0.018
10,0.024,0.018,0.022,0.026,0.024,0.019,0.020,0.019,0.019,0.022,0.000,0.024,0.022,0.020,0.019
11,0.028,0.022,0.024,0.032,0.029,0.029,0.023,0.026,0.030,0.030,0.024,0.000,0.027,0.025,0.021
12,0.025,0.028,0.025,0.028,0.026,0.027,0.024,0.028,0.028,0.025,0.022,0.027,0.000,0.020,0.015
13,0.025,0.025,0.020,0.029,0.025,0.028,0.021,0.025,0.024,0.024,0.020,0.025,0.020,0.000,0.019
14,0.023,0.016,0.019,0.022,0.031,0.018,0.019,0.018,0.018,0.018,0.019,0.021,0.015,0.019,0.000
