,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.000,0.064,0.054,0.079,0.070,0.074,0.061,0.073,0.075,0.063,0.055,0.065,0.059,0.061,0.051
1,0.064,0.000,0.057,0.069,0.062,0.073,0.064,0.033,0.067,0.054,0.052,0.055,0.065,0.066,0.046
2,0.054,0.057,0.000,0.077,0.051,0.063,0.054,0.062,0.066,0.057,0.049,0.060,0.059,0.053,0.046
3,0.079,0.069,0.077,0.000,0.077,0.070,0.068,0.065,0.067,0.063,0.056,0.070,0.062,0.067,0.050
4,0.070,0.062,0.051,0.077,0.000,0.063,0.050,0.066,0.067,0.066,0.049,0.059,0.057,0.056,0.059
5,0.074,0.073,0.063,0.070,0.063,0.000,0.063,0.069,0.072,0.067,0.053,0.068,0.064,0.068,0.048
6,0.061,0.064,0.054,0.068,0.050,0.063,0.000,0.070,0.067,0.063,0.050,0.055,0.054,0.055,0.050
7,0.073,0.033,0.062,0.065,0.066,0.069,0.070,0.000,0.068,0.065,0.053,0.060,0.062,0.064,0.044
8,0.075,0.067,0.066,0.067,0.067,0.072,0.067,0.068,0.000,0.064,0.048,0.069,0.064,0.060,0.047
9,0.063,0.054,0.057,0.063,0.066,0.067,0.063,0.065,0.064,0.000,0.053,0.066,0.060,0.061,0.046
10,0.055,0.052,0.049,0.056,0.049,0.053,0.050,0.053,0.048,0.053,0.000,0.055,0.050,0.049,0.044
11,0.065,0.055,0.060,0.070,0.059,0.068,0.055,0.060,0.069,0.066,0.055,0.000,0.061,0.060,0.049
12,0.059,0.065,0.059,0.062,0.057,0.064,0.054,0.062,0.064,0.060,0.050,0.061,0.000,0.050,0.041
13,0.061,0.066,0.053,0.067,0.056,0.068,0.055,0.064,0.060,0.061,0.049,0.060,0.050,0.000,0.048
14,0.051,0.046,0.046,0.050,0.059,0.048,0.050,0.044,0.047,0.046,0.044,0.049,0.041,0.048,0.000
