,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.000,0.176,0.043,0.180,0.101,0.190,0.261,0.146,0.166,0.232,0.211,0.081,0.275,0.216,0.255
1,0.176,0.000,0.184,0.198,0.223,0.273,0.127,0.028,0.131,0.046,0.284,0.149,0.284,0.261,0.296
2,0.043,0.184,0.000,0.185,0.093,0.295,0.227,0.157,0.170,0.303,0.187,0.224,0.279,0.106,0.243
3,0.180,0.198,0.185,0.000,0.161,0.243,0.150,0.254,0.270,0.247,0.128,0.239,0.255,0.158,0.247
4,0.101,0.223,0.093,0.161,0.000,0.274,0.183,0.126,0.214,0.205,0.162,0.027,0.249,0.197,0.157
5,0.190,0.273,0.295,0.243,0.274,0.000,0.100,0.132,0.178,0.203,0.294,0.204,0.147,0.302,0.276
6,0.261,0.127,0.227,0.150,0.183,0.100,0.000,0.239,0.177,0.178,0.163,0.292,0.053,0.254,0.296
7,0.146,0.028,0.157,0.254,0.126,0.132,0.239,0.000,0.195,0.270,0.291,0.095,0.105,0.263,0.121
8,0.166,0.131,0.170,0.270,0.214,0.178,0.177,0.195,0.000,0.291,0.262,0.284,0.286,0.136,0.143
9,0.232,0.046,0.303,0.247,0.205,0.203,0.178,0.270,0.291,0.000,0.242,0.267,0.190,0.211,0.170
10,0.211,0.284,0.187,0.128,0.162,0.294,0.163,0.291,0.262,0.242,0.000,0.164,0.264,0.203,0.254
11,0.081,0.149,0.224,0.239,0.027,0.204,0.292,0.095,0.284,0.267,0.164,0.000,0.307,0.239,0.140
12,0.275,0.284,0.279,0.255,0.249,0.147,0.053,0.105,0.286,0.190,0.264,0.307,0.000,0.239,0.110
13,0.216,0.261,0.106,0.158,0.197,0.302,0.254,0.263,0.136,0.211,0.203,0.239,0.239,0.000,0.269
14,0.255,0.296,0.243,0.247,0.157,0.276,0.296,0.121,0.143,0.170,0.254,0.140,0.110,0.269,0.000
