,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.000,0.119,0.075,0.139,0.145,0.165,0.138,0.157,0.150,0.180,0.166,0.125,0.146,0.158,0.177
1,0.119,0.000,0.129,0.172,0.149,0.166,0.141,0.029,0.153,0.094,0.183,0.107,0.165,0.170,0.155
2,0.075,0.129,0.000,0.151,0.124,0.172,0.141,0.155,0.167,0.181,0.143,0.176,0.171,0.165,0.182
3,0.139,0.172,0.151,0.000,0.147,0.173,0.164,0.173,0.169,0.175,0.150,0.158,0.175,0.163,0.171
4,0.145,0.149,0.124,0.147,0.000,0.144,0.096,0.161,0.131,0.158,0.128,0.108,0.138,0.142,0.140
5,0.165,0.166,0.172,0.173,0.144,0.000,0.130,0.155,0.158,0.165,0.186,0.173,0.159,0.168,0.194
6,0.138,0.141,0.141,0.164,0.096,0.130,0.000,0.159,0.165,0.171,0.153,0.124,0.112,0.151,0.180
7,0.157,0.029,0.155,0.173,0.161,0.155,0.159,0.000,0.144,0.148,0.183,0.121,0.147,0.169,0.145
8,0.150,0.153,0.167,0.169,0.131,0.158,0.165,0.144,0.000,0.158,0.153,0.168,0.167,0.145,0.173
9,0.180,0.094,0.181,0.175,0.158,0.165,0.171,0.148,0.158,0.000,0.173,0.144,0.172,0.153,0.177
10,0.166,0.183,0.143,0.150,0.128,0.186,0.153,0.183,0.153,0.173,0.000,0.168,0.170,0.183,0.183
11,0.125,0.107,0.176,0.158,0.108,0.173,0.124,0.121,0.168,0.144,0.168,0.000,0.168,0.144,0.163
12,0.146,0.165,0.171,0.175,0.138,0.159,0.112,0.147,0.167,0.172,0.170,0.168,0.000,0.132,0.172
13,0.158,0.170,0.165,0.163,0.142,0.168,0.151,0.169,0.145,0.153,0.183,0.144,0.132,0.000,0.179
14,0.177,0.155,0.182,0.171,0.140,0.194,0.180,0.145,0.173,0.177,0.183,0.163,0.172,0.179,0.000
