,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.000,-0.240,0.382,0.052,0.152,-0.027,-0.173,0.085,0.019,-0.013,-0.036,0.217,-0.134,-0.115,-0.039
1,-0.240,1.000,-0.215,0.042,-0.146,0.003,0.204,-0.529,0.143,0.328,0.010,-0.250,-0.056,-0.062,-0.150
2,0.382,-0.215,1.000,0.017,0.215,-0.078,-0.181,0.118,0.074,-0.059,-0.142,0.008,-0.069,0.166,0.063
3,0.052,0.042,0.017,1.000,-0.125,0.023,0.119,-0.025,-0.028,-0.014,0.164,-0.085,0.065,0.123,0.108
4,0.152,-0.146,0.215,-0.125,1.000,-0.156,-0.300,0.084,-0.106,-0.008,-0.219,0.311,-0.176,-0.194,-0.068
5,-0.027,0.003,-0.078,0.023,-0.156,1.000,0.220,0.109,0.126,-0.022,0.033,0.036,0.121,-0.060,-0.061
6,-0.173,0.204,-0.181,0.119,-0.300,0.220,1.000,-0.091,0.057,0.080,0.173,-0.214,0.267,0.138,-0.046
7,0.085,-0.529,0.118,-0.025,0.084,0.109,-0.091,1.000,-0.154,-0.138,0.016,0.218,0.165,0.074,0.199
8,0.019,0.143,0.074,-0.028,-0.106,0.126,0.057,-0.154,1.000,-0.094,-0.160,-0.017,-0.056,0.174,-0.131
9,-0.013,0.328,-0.059,-0.014,-0.008,-0.022,0.080,-0.138,-0.094,1.000,-0.036,-0.117,0.037,-0.149,-0.148
10,-0.036,0.010,-0.142,0.164,-0.219,0.033,0.173,0.016,-0.160,-0.036,1.000,0.024,0.095,0.019,0.037
11,0.217,-0.250,0.008,-0.085,0.311,0.036,-0.214,0.218,-0.017,-0.117,0.024,1.000,-0.084,-0.161,-0.151
12,-0.134,-0.056,-0.069,0.065,-0.176,0.121,0.267,0.165,-0.056,0.037,0.095,-0.084,1.000,0.193,0.145
13,-0.115,-0.062,0.166,0.123,-0.194,-0.060,0.138,0.074,0.174,-0.149,0.019,-0.161,0.193,1.000,0.095
14,-0.039,-0.150,0.063,0.108,-0.068,-0.061,-0.046,0.199,-0.131,-0.148,0.037,-0.151,0.145,0.095,1.000
