,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.000,0.860,0.861,0.861,0.859,0.858,0.857,0.857,0.860,0.856,0.850,0.858,0.855,0.854,0.850
1,0.860,0.000,0.857,0.858,0.855,0.858,0.855,0.864,0.856,0.856,0.848,0.856,0.854,0.853,0.848
2,0.861,0.857,0.000,0.863,0.853,0.853,0.852,0.853,0.855,0.852,0.851,0.854,0.851,0.850,0.847
3,0.861,0.858,0.863,0.000,0.862,0.855,0.855,0.854,0.855,0.854,0.850,0.857,0.851,0.854,0.850
4,0.859,0.855,0.853,0.862,0.000,0.856,0.856,0.855,0.857,0.855,0.854,0.855,0.853,0.853,0.856
5,0.858,0.858,0.853,0.855,0.856,0.000,0.855,0.857,0.857,0.858,0.848,0.855,0.853,0.854,0.846
6,0.857,0.855,0.852,0.855,0.856,0.855,0.000,0.857,0.854,0.854,0.848,0.856,0.851,0.851,0.846
7,0.857,0.864,0.853,0.854,0.855,0.857,0.857,0.000,0.856,0.858,0.848,0.854,0.852,0.852,0.847
8,0.860,0.856,0.855,0.855,0.857,0.857,0.854,0.856,0.000,0.857,0.848,0.855,0.854,0.851,0.847
9,0.856,0.856,0.852,0.854,0.855,0.858,0.854,0.858,0.857,0.000,0.849,0.858,0.853,0.852,0.846
10,0.850,0.848,0.851,0.850,0.854,0.848,0.848,0.848,0.848,0.849,0.000,0.850,0.849,0.847,0.849
11,0.858,0.856,0.854,0.857,0.855,0.855,0.856,0.854,0.855,0.858,0.850,0.000,0.851,0.857,0.848
12,0.855,0.854,0.851,0.851,0.853,0.853,0.851,0.852,0.854,0.853,0.849,0.851,0.000,0.851,0.845
13,0.854,0.853,0.850,0.854,0.853,0.854,0.851,0.852,0.851,0.852,0.847,0.857,0.851,0.000,0.846
14,0.850,0.848,0.847,0.850,0.856,0.846,0.846,0.847,0.847,0.846,0.849,0.848,0.845,0.846,0.000
