,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0953,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3153
DCC_joint,nan,-3.4845,-,0.0398,0.0000,0.0000,0.0000,0.0000,0.0000,1.
DCC_bivariate_loop,nan,-7.1873,-3.8763,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0131
SW_cross_validated,nan,-22.3342,-20.7065,-17.8242,-,0.0000,0.0000,0.0000,0.0000,0.0000
SW_15,nan,-65.876,-67.9572,-68.3718,-66.9143,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-50.6861,-52.3002,-52.3093,-49.497,26.324,-,0.0000,0.0000,0.0000
SW_60,nan,-35.4121,-35.463,-34.1234,-25.1282,47.8741,25.3885,-,0.0000,0.0000
SW_120,nan,-25.3176,-23.9592,-21.482,-7.7564,55.6709,35.9229,13.5163,-,0.0000
sFC,nan,-2.9398,0.5396,4.377,20.8347,67.3912,51.784,35.2515,24.0499,-
