,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.48,7.19,22.33,65.88,50.69,35.41,25.32,2.94
DCC_joint,,3.48,,3.88,20.71,67.96,52.30,35.46,23.96,-0.54
DCC_bivariate_loop,,7.19,3.88,,17.82,68.37,52.31,34.12,21.48,-4.38
SW_cross_validated,,22.33,20.71,17.82,,66.91,49.50,25.13,7.76,-20.83
SW_15,,65.88,67.96,68.37,66.91,,-26.32,-47.87,-55.67,-67.39
SW_30,,50.69,52.30,52.31,49.50,-26.32,,-25.39,-35.92,-51.78
SW_60,,35.41,35.46,34.12,25.13,-47.87,-25.39,,-13.52,-35.25
SW_120,,25.32,23.96,21.48,7.76,-55.67,-35.92,-13.52,,-24.05
sFC,,2.94,-0.54,-4.38,-20.83,-67.39,-51.78,-35.25,-24.05,
