,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.9281,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,nan,-24.7469,-,0.0000,0.0745,0.0000,0.0000,0.0000,1.,0.0004
DCC_bivariate_loop,nan,-2.4301,22.7255,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,-20.5466,3.5949,-18.5289,-,0.0000,0.0000,0.0000,0.0239,0.0000
SW_15,nan,-87.4096,-55.1182,-85.4903,-58.4806,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-53.927,-26.5638,-52.0107,-29.9656,27.1752,-,0.0000,0.0000,0.0000
SW_60,nan,-31.2986,-8.0758,-29.4785,-11.3604,42.6108,16.6323,-,0.0022,0.0034
SW_120,nan,-19.6018,-1.3203,-18.1026,-4.1047,41.1763,19.4263,5.1923,-,0.7722
sFC,nan,-45.3437,-6.0329,-42.3944,-10.7923,68.4864,29.3056,4.9934,-2.5188,-
