,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,6.24,1.39,6.22,28.61,19.40,12.24,6.12,9.95
DCC_joint,,6.24,,5.08,1.04,29.80,18.03,8.30,2.06,4.70
DCC_bivariate_loop,,1.39,5.08,,5.17,29.26,19.40,11.63,5.22,9.15
SW_cross_validated,,6.22,1.04,5.17,,23.31,13.25,5.45,1.18,2.12
SW_15,,28.61,29.80,29.26,23.31,,12.74,22.28,16.38,31.39
SW_30,,19.40,18.03,19.40,13.25,12.74,,9.94,8.50,17.76
SW_60,,12.24,8.30,11.63,5.45,22.28,9.94,,2.68,5.76
SW_120,,6.12,2.06,5.22,1.18,16.38,8.50,2.68,,0.07
sFC,,9.95,4.70,9.15,2.12,31.39,17.76,5.76,0.07,
