,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.62,3.51,11.18,37.40,29.10,17.82,10.94,1.30
DCC_joint,,1.62,,3.00,16.81,50.64,46.85,24.47,12.62,0.55
DCC_bivariate_loop,,3.51,3.00,,7.61,36.09,27.27,15.07,8.07,3.30
SW_cross_validated,,11.18,16.81,7.61,,37.97,29.10,11.10,2.87,16.90
SW_15,,37.40,50.64,36.09,37.97,,16.21,24.54,25.14,50.38
SW_30,,29.10,46.85,27.27,29.10,16.21,,12.48,15.06,46.26
SW_60,,17.82,24.47,15.07,11.10,24.54,12.48,,5.04,24.50
SW_120,,10.94,12.62,8.07,2.87,25.14,15.06,5.04,,12.81
sFC,,1.30,0.55,3.30,16.90,50.38,46.26,24.50,12.81,
