,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,0.1051,0.0075,0.0000,1.,1.,0.0024,1.
DCC_joint,nan,0.6932,-,0.5291,0.0047,0.0000,1.,1.,0.0014,1.
DCC_bivariate_loop,nan,3.4402,2.6986,-,0.0001,0.0000,0.0391,0.2786,0.0000,0.3209
SW_cross_validated,nan,-4.6291,-4.8414,-6.9293,-,0.0003,1.,1.,0.8806,0.0004
SW_15,nan,-7.538,-7.6992,-8.7297,-6.1569,-,0.0016,0.0003,0.009,0.0000
SW_30,nan,-1.9348,-2.2576,-3.8847,0.177,5.3357,-,1.,1.,1.
SW_60,nan,-0.8079,-1.1893,-2.9968,1.5279,6.2116,0.9452,-,0.334,1.
SW_120,nan,-5.1544,-5.3983,-7.0787,-2.4556,4.5487,-1.6944,-2.9132,-,0.0005
sFC,nan,0.879,0.0505,-2.9316,6.0266,7.8835,2.388,1.2834,5.8755,-
