,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.2931,1.,1.,0.0004,1.,1.,1.,0.0000
DCC_joint,nan,-2.9734,-,0.1014,1.,0.0582,0.9685,0.0437,1.,0.0000
DCC_bivariate_loop,nan,-0.5087,3.4566,-,1.,0.0000,1.,1.,0.4259,0.0000
SW_cross_validated,nan,-1.5063,1.947,-1.4459,-,0.0006,1.,1.,1.,0.0000
SW_15,nan,-5.97,-3.7058,-7.6344,-5.8295,-,0.0003,0.0000,0.0003,0.0000
SW_30,nan,-1.0034,2.4094,-0.7311,0.5837,6.0961,-,1.,1.,0.0000
SW_60,nan,-0.1569,3.8351,0.5077,1.8822,7.9356,1.156,-,0.1469,0.0000
SW_120,nan,-2.2749,1.486,-2.8002,-0.877,6.102,-1.4982,-3.289,-,0.0000
sFC,nan,-41.76,-54.8874,-76.1155,-62.7465,-50.4734,-57.1815,-73.1934,-101.4449,-
