,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.97,0.50,1.50,5.98,1.00,0.15,2.27,41.89
DCC_joint,,2.97,,-3.46,-1.95,3.71,-2.41,-3.84,-1.49,54.89
DCC_bivariate_loop,,0.50,-3.46,,1.45,7.63,0.73,-0.51,2.80,76.12
SW_cross_validated,,1.50,-1.95,1.45,,5.83,-0.58,-1.88,0.88,62.75
SW_15,,5.98,3.71,7.63,5.83,,-6.10,-7.94,-6.10,50.47
SW_30,,1.00,-2.41,0.73,-0.58,-6.10,,-1.16,1.50,57.18
SW_60,,0.15,-3.84,-0.51,-1.88,-7.94,-1.16,,3.29,73.19
SW_120,,2.27,-1.49,2.80,0.88,-6.10,1.50,3.29,,101.44
sFC,,41.89,54.89,76.12,62.75,50.47,57.18,73.19,101.44,
