,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-1.30,-0.53,9.53,17.93,12.75,9.23,7.71,-4.06
DCC_joint,,-1.30,,0.70,9.97,17.87,13.01,9.72,8.33,-1.84
DCC_bivariate_loop,,-0.53,0.70,,9.07,17.07,12.22,8.89,7.54,-2.75
SW_cross_validated,,9.53,9.97,9.07,,10.43,4.81,0.45,-0.79,-17.54
SW_15,,17.93,17.87,17.07,10.43,,-5.14,-9.48,-10.24,-24.78
SW_30,,12.75,13.01,12.22,4.81,-5.14,,-4.14,-5.08,-18.99
SW_60,,9.23,9.72,8.89,0.45,-9.48,-4.14,,-1.14,-15.75
SW_120,,7.71,8.33,7.54,-0.79,-10.24,-5.08,-1.14,,-13.31
sFC,,-4.06,-1.84,-2.75,-17.54,-24.78,-18.99,-15.75,-13.31,
