,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.5031e-04,3.2859e-04,2.2218e-08,3.0581e-16,6.6006e-17,3.2409e-11,8.3417e-09,2.9652e-03
DCC_joint,,3.5031e-04,,9.9256e-01,1.0093e-02,1.2036e-13,3.0568e-12,2.8434e-07,1.2450e-04,6.9328e-01
DCC_bivariate_loop,,3.2859e-04,9.9256e-01,,1.0163e-02,1.1795e-13,2.9550e-12,2.8140e-07,1.2452e-04,6.8635e-01
SW_cross_validated,,2.2218e-08,1.0093e-02,1.0163e-02,,3.1177e-13,1.1852e-11,1.4205e-05,1.7164e-02,6.1728e-03
SW_15,,3.0581e-16,1.2036e-13,1.1795e-13,3.1177e-13,,3.7226e-07,5.5901e-10,2.8916e-11,2.0364e-13
SW_30,,6.6006e-17,3.0568e-12,2.9550e-12,1.1852e-11,3.7226e-07,,4.5521e-06,2.0224e-08,7.1629e-12
SW_60,,3.2409e-11,2.8434e-07,2.8140e-07,1.4205e-05,5.5901e-10,4.5521e-06,,1.3082e-02,3.1550e-07
SW_120,,8.3417e-09,1.2450e-04,1.2452e-04,1.7164e-02,2.8916e-11,2.0224e-08,1.3082e-02,,9.6966e-05
sFC,,2.9652e-03,6.9328e-01,6.8635e-01,6.1728e-03,2.0364e-13,7.1629e-12,3.1550e-07,9.6966e-05,
