,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.03,6.00,3.43,3.22,5.09,4.62,0.18,0.95
DCC_joint,,0.03,,6.63,4.65,3.38,5.32,4.80,0.25,1.62
DCC_bivariate_loop,,6.00,6.63,,8.80,1.06,0.85,0.72,6.01,7.52
SW_cross_validated,,3.43,4.65,8.80,,5.02,6.83,6.19,3.05,4.21
SW_15,,3.22,3.38,1.06,5.02,,1.61,1.47,3.28,3.87
SW_30,,5.09,5.32,0.85,6.83,1.61,,0.06,5.13,5.81
SW_60,,4.62,4.80,0.72,6.19,1.47,0.06,,4.67,5.22
SW_120,,0.18,0.25,6.01,3.05,3.28,5.13,4.67,,0.65
sFC,,0.95,1.62,7.52,4.21,3.87,5.81,5.22,0.65,
