,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.58,0.23,4.27,8.02,5.71,4.14,3.45,1.81
DCC_joint,,0.58,,0.31,4.46,7.99,5.82,4.35,3.73,0.82
DCC_bivariate_loop,,0.23,0.31,,4.06,7.63,5.46,3.98,3.37,1.23
SW_cross_validated,,4.27,4.46,4.06,,4.66,2.15,0.20,0.35,7.84
SW_15,,8.02,7.99,7.63,4.66,,2.30,4.24,4.58,11.08
SW_30,,5.71,5.82,5.46,2.15,2.30,,1.85,2.27,8.49
SW_60,,4.14,4.35,3.98,0.20,4.24,1.85,,0.51,7.04
SW_120,,3.45,3.73,3.37,0.35,4.58,2.27,0.51,,5.95
sFC,,1.81,0.82,1.23,7.84,11.08,8.49,7.04,5.95,
