,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.1134e-01,6.0572e-01,1.8522e-08,6.3067e-13,1.8936e-10,3.0080e-08,4.1199e-07,7.4282e-04
DCC_joint,,2.1134e-01,,4.9273e-01,9.3574e-09,6.6406e-13,1.3558e-10,1.3710e-08,1.3731e-07,8.2968e-02
DCC_bivariate_loop,,6.0572e-01,4.9273e-01,,3.9112e-08,1.4610e-12,3.7851e-10,5.2624e-08,5.6349e-07,1.3198e-02
SW_cross_validated,,1.8522e-08,9.3574e-09,3.9112e-08,,4.6587e-09,1.3976e-04,6.5994e-01,4.3995e-01,9.1914e-13
SW_15,,6.3067e-13,6.6406e-13,1.4610e-12,4.6587e-09,,6.8267e-05,2.0203e-08,6.1662e-09,2.3166e-15
SW_30,,1.8936e-10,1.3558e-10,3.7851e-10,1.3976e-04,6.8267e-05,,6.1520e-04,7.8834e-05,2.3472e-13
SW_60,,3.0080e-08,1.3710e-08,5.2624e-08,6.5994e-01,2.0203e-08,6.1520e-04,,2.6952e-01,5.6808e-12
SW_120,,4.1199e-07,1.3731e-07,5.6349e-07,4.3995e-01,6.1662e-09,7.8834e-05,2.6952e-01,,9.3427e-11
sFC,,7.4282e-04,8.2968e-02,1.3198e-02,9.1914e-13,2.3166e-15,2.3472e-13,5.6808e-12,9.3427e-11,
