,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,0.0000,0.0000,0.0000,0.0000,0.0000,0.0267
DCC_joint,nan,1.296,-,1.,0.0000,0.0000,0.0000,0.0000,0.0000,1.
DCC_bivariate_loop,nan,0.5254,-0.7002,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.4751
SW_cross_validated,nan,-9.5339,-9.9697,-9.072,-,0.0000,0.0050,1.,1.,0.0000
SW_15,nan,-17.928,-17.8739,-17.066,-10.4293,-,0.0025,0.0000,0.0000,0.0000
SW_30,nan,-12.7486,-13.0122,-12.2159,-4.8118,5.1425,-,0.0221,0.0028,0.0000
SW_60,nan,-9.2325,-9.7242,-8.8928,-0.4474,9.4794,4.1399,-,1.,0.0000
SW_120,nan,-7.7113,-8.3294,-7.5401,0.7898,10.2428,5.0757,1.1393,-,0.0000
sFC,nan,4.0551,1.8358,2.7491,17.5368,24.7792,18.9921,15.7502,13.3112,-
