,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0126,0.0118,0.0000,0.0000,0.0000,0.0000,0.0000,0.1067
DCC_joint,nan,-4.3937,-,1.,0.3634,0.0000,0.0000,0.0000,0.0045,1.
DCC_bivariate_loop,nan,-4.4226,-0.0095,-,0.3659,0.0000,0.0000,0.0000,0.0045,1.
SW_cross_validated,nan,-9.42,-2.8741,-2.8709,-,0.0000,0.0000,0.0005,0.6179,0.2222
SW_15,nan,-27.8072,-19.7434,-19.7666,-18.6808,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-30.3319,-16.3392,-16.3719,-15.0754,7.7672,-,0.0002,0.0000,0.0000
SW_60,nan,-14.1927,-7.9168,-7.9226,-5.8874,11.9239,6.4491,-,0.4709,0.0000
SW_120,nan,-10.0444,-4.8648,-4.8648,-2.6252,14.2905,9.4787,2.7532,-,0.0035
sFC,nan,-3.4332,0.4008,0.4104,3.1005,19.1497,15.5348,7.8588,4.9799,-
