,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,5.04,0.48,1.28,1.07,0.05,0.40,4.96,6.26
DCC_joint,,5.04,,13.30,3.58,10.91,14.60,14.80,0.48,7.52
DCC_bivariate_loop,,0.48,13.30,,1.26,1.37,1.26,0.23,13.47,18.63
SW_cross_validated,,1.28,3.58,1.26,,0.62,1.83,1.37,3.49,4.89
SW_15,,1.07,10.91,1.37,0.62,,2.58,1.66,10.97,15.57
SW_30,,0.05,14.60,1.26,1.83,2.58,,1.10,14.80,19.90
SW_60,,0.40,14.80,0.23,1.37,1.66,1.10,,15.09,21.14
SW_120,,4.96,0.48,13.47,3.49,10.97,14.80,15.09,,9.89
sFC,,6.26,7.52,18.63,4.89,15.57,19.90,21.14,9.89,
