,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,1.000,-0.255,-0.118,0.223,0.324,-0.124,0.017,-0.084,0.082,-0.098,0.240,0.251,0.158,-0.046,0.007,0.496,0.053,0.279,-0.018,0.184,0.058,0.141,0.206,-0.163,-0.019,0.012,-0.078,-0.010,-0.077,0.044,-0.071,0.076,0.115,0.140,-0.197,-0.057,0.192,-0.109,-0.126,-0.102,-0.043,-0.042,-0.134,0.004,-0.088,-0.086,0.032,-0.040,-0.046,-0.041
1,-0.255,1.000,0.102,-0.005,0.049,0.070,0.008,0.084,0.042,0.099,-0.142,-0.092,-0.117,0.044,-0.032,0.012,0.154,-0.044,-0.022,-0.081,0.141,-0.051,0.111,0.084,-0.021,0.063,0.058,0.012,0.084,-0.006,0.093,-0.048,0.001,-0.105,0.157,0.099,-0.059,0.016,0.064,0.097,0.021,0.048,0.040,0.029,0.077,0.020,-0.013,0.025,0.033,-0.017
2,-0.118,0.102,1.000,-0.069,0.034,0.109,-0.151,0.146,0.266,-0.132,-0.165,-0.245,-0.111,0.148,-0.108,-0.029,0.053,-0.080,-0.071,0.010,-0.017,0.023,-0.040,-0.041,0.076,-0.077,-0.010,0.045,0.139,0.224,-0.033,-0.017,-0.032,0.020,0.059,0.068,0.060,-0.060,0.011,-0.148,-0.128,-0.072,0.010,-0.109,0.006,-0.004,-0.040,-0.030,0.044,-0.044
3,0.223,-0.005,-0.069,1.000,0.285,0.011,-0.015,0.065,-0.076,-0.026,0.127,0.090,0.108,0.004,-0.024,0.192,0.049,0.130,0.068,0.191,0.159,0.056,0.171,-0.025,-0.003,0.062,-0.050,0.054,-0.026,0.087,-0.009,0.084,0.102,0.063,-0.013,0.056,0.034,-0.063,-0.005,-0.009,-0.015,-0.033,0.028,0.065,-0.043,-0.100,-0.047,0.003,-0.045,-0.006
4,0.324,0.049,0.034,0.285,1.000,-0.074,0.007,-0.023,0.018,-0.061,0.169,0.068,0.067,-0.072,0.006,0.294,0.025,0.121,0.034,0.218,0.043,0.032,0.187,-0.111,-0.060,-0.022,-0.051,-0.004,-0.037,0.129,-0.030,0.083,0.096,0.094,-0.125,0.018,0.142,-0.071,-0.061,-0.052,-0.007,-0.092,-0.083,0.057,-0.055,-0.073,-0.097,-0.034,-0.018,-0.041
5,-0.124,0.070,0.109,0.011,-0.074,1.000,0.147,0.148,0.093,-0.043,-0.027,-0.153,-0.047,0.173,0.103,-0.054,0.011,0.011,0.057,-0.007,0.027,-0.014,0.017,0.155,0.154,0.022,0.116,-0.019,0.226,0.105,-0.068,0.011,0.001,0.029,0.081,0.126,-0.076,0.001,0.107,0.010,-0.004,-0.043,0.143,-0.040,-0.008,-0.035,-0.153,0.031,0.004,0.007
6,0.017,0.008,-0.151,-0.015,0.007,0.147,1.000,0.088,0.076,0.125,0.131,0.076,0.232,0.034,0.216,0.087,0.086,0.154,0.133,0.073,0.086,0.006,0.098,0.116,-0.007,0.181,0.135,0.109,0.218,-0.102,-0.059,-0.018,-0.018,0.011,0.029,-0.114,0.044,-0.023,0.033,0.029,0.018,-0.029,0.048,-0.013,-0.016,-0.046,-0.028,-0.019,-0.010,-0.014
7,-0.084,0.084,0.146,0.065,-0.023,0.148,0.088,1.000,0.068,0.013,-0.002,-0.136,-0.044,0.148,-0.119,-0.069,0.089,-0.002,0.083,0.031,0.031,0.018,0.000,0.174,-0.058,0.041,0.043,0.157,0.096,0.065,-0.004,0.044,0.002,0.033,0.104,0.105,-0.008,-0.028,0.093,-0.038,-0.056,-0.032,0.149,-0.028,-0.029,-0.030,-0.076,0.010,0.022,-0.010
8,0.082,0.042,0.266,-0.076,0.018,0.093,0.076,0.068,1.000,-0.159,0.005,-0.132,-0.080,-0.021,0.007,0.194,0.231,0.031,-0.076,0.064,-0.040,0.014,0.034,0.029,-0.119,0.049,0.083,-0.015,0.055,0.032,-0.089,-0.037,-0.007,0.018,-0.004,-0.021,0.065,-0.081,-0.079,-0.016,-0.091,-0.025,-0.017,-0.108,0.002,-0.008,-0.065,-0.015,0.055,-0.035
9,-0.098,0.099,-0.132,-0.026,-0.061,-0.043,0.125,0.013,-0.159,1.000,0.033,0.050,-0.058,-0.052,0.144,-0.042,0.095,-0.065,0.003,-0.106,0.014,-0.051,-0.026,0.036,-0.079,0.192,0.069,0.026,0.158,-0.176,0.172,-0.062,-0.041,-0.103,0.059,-0.119,0.006,0.042,0.046,0.079,0.039,0.050,-0.034,0.053,0.046,0.019,0.005,-0.029,-0.032,-0.034
10,0.240,-0.142,-0.165,0.127,0.169,-0.027,0.131,-0.002,0.005,0.033,1.000,0.167,0.237,-0.069,0.201,0.069,-0.027,0.186,0.231,0.197,0.050,0.029,0.085,-0.064,-0.080,0.083,-0.021,0.127,-0.042,0.072,-0.003,0.087,0.100,0.109,-0.122,-0.023,0.039,-0.066,-0.086,0.012,-0.076,-0.050,0.001,0.030,-0.111,-0.106,-0.065,-0.031,-0.053,-0.031
11,0.251,-0.092,-0.245,0.090,0.068,-0.153,0.076,-0.136,-0.132,0.050,0.167,1.000,0.150,-0.021,0.174,0.099,-0.027,0.126,0.195,0.086,0.033,0.259,0.060,-0.173,0.126,0.181,-0.210,0.059,0.002,-0.081,0.009,0.171,0.208,0.140,-0.159,-0.045,0.300,0.027,-0.112,-0.022,-0.041,0.016,-0.058,0.000,-0.092,-0.097,0.133,-0.045,-0.086,-0.032
12,0.158,-0.117,-0.111,0.108,0.067,-0.047,0.232,-0.044,-0.080,-0.058,0.237,0.150,1.000,0.047,0.186,0.055,-0.067,0.268,0.202,0.302,0.189,0.031,0.196,0.016,0.013,0.029,0.008,0.072,-0.023,0.054,0.017,0.064,0.040,0.101,0.029,-0.059,0.050,-0.025,0.066,-0.019,0.024,-0.081,0.059,0.052,-0.069,-0.073,0.052,-0.024,-0.049,-0.017
