,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.2062e-12,1.9383e-05,5.2463e-11,6.6623e-38,2.4917e-01,3.1142e-09,1.0938e-02,1.2442e-07
DCC_joint,,1.2062e-12,,1.5365e-03,1.2128e-41,2.3044e-76,1.9454e-08,2.1827e-39,2.7703e-22,6.7142e-03
DCC_bivariate_loop,,1.9383e-05,1.5365e-03,,6.1176e-28,2.2957e-61,3.9701e-03,1.3005e-25,3.8185e-12,4.3336e-01
SW_cross_validated,,5.2463e-11,1.2128e-41,6.1176e-28,,6.7717e-15,1.3094e-13,3.9263e-01,3.3018e-05,4.1525e-35
SW_15,,6.6623e-38,2.3044e-76,2.2957e-61,6.7717e-15,,1.7926e-40,4.8618e-18,1.8289e-28,1.5590e-71
SW_30,,2.4917e-01,1.9454e-08,3.9701e-03,1.3094e-13,1.7926e-40,,9.2878e-12,3.2331e-04,1.7944e-04
SW_60,,3.1142e-09,2.1827e-39,1.3005e-25,3.9263e-01,4.8618e-18,9.2878e-12,,6.1847e-04,1.0208e-32
SW_120,,1.0938e-02,2.7703e-22,3.8185e-12,3.3018e-05,1.8289e-28,3.2331e-04,6.1847e-04,,3.9984e-16
sFC,,1.2442e-07,6.7142e-03,4.3336e-01,4.1525e-35,1.5590e-71,1.7944e-04,1.0208e-32,3.9984e-16,
