,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.96,1.04,0.37,3.02,1.60,0.56,0.03,1.06
DCC_joint,,0.96,,0.08,0.65,2.53,0.74,0.48,1.14,2.31
DCC_bivariate_loop,,1.04,0.08,,0.73,2.48,0.66,0.57,1.23,2.40
SW_cross_validated,,0.37,0.65,0.73,,3.04,1.38,0.20,0.45,1.58
SW_15,,3.02,2.53,2.48,3.04,,1.97,3.03,3.61,4.78
SW_30,,1.60,0.74,0.66,1.38,1.97,,1.25,1.91,3.12
SW_60,,0.56,0.48,0.57,0.20,3.03,1.25,,0.67,1.85
SW_120,,0.03,1.14,1.23,0.45,3.61,1.91,0.67,,1.16
sFC,,1.06,2.31,2.40,1.58,4.78,3.12,1.85,1.16,
