,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.62,1.27,0.04,2.46,0.77,0.11,0.23,5.66
DCC_joint,,0.62,,0.79,0.74,2.22,0.19,0.89,0.96,6.56
DCC_bivariate_loop,,1.27,0.79,,1.46,1.37,0.60,1.65,1.65,5.25
SW_cross_validated,,0.04,0.74,1.46,,2.80,0.90,0.09,0.22,6.75
SW_15,,2.46,2.22,1.37,2.80,,1.99,3.08,2.96,3.60
SW_30,,0.77,0.19,0.60,0.90,1.99,,1.05,1.11,6.12
SW_60,,0.11,0.89,1.65,0.09,3.08,1.05,,0.15,7.61
SW_120,,0.23,0.96,1.65,0.22,2.96,1.11,0.15,,6.80
sFC,,5.66,6.56,5.25,6.75,3.60,6.12,7.61,6.80,
