,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,0.0000,1.,0.0000,0.0001,0.1455,0.0000,0.0000
DCC_joint,nan,0.294,-,0.0000,1.,0.0000,0.0000,0.017,0.0000,0.0000
DCC_bivariate_loop,nan,-5.711,-9.1266,-,0.0000,0.0000,1.,0.0000,0.3212,0.0000
SW_cross_validated,nan,-1.0916,-1.8676,5.649,-,0.0000,0.0004,0.0002,0.0000,0.0000
SW_15,nan,-21.0433,-31.6645,-22.9391,-24.6154,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-4.8194,-7.1971,0.7591,-4.4756,20.9241,-,0.0000,0.0939,0.0000
SW_60,nan,2.8916,3.5253,10.6397,4.6644,28.515,9.1244,-,0.0000,0.0000
SW_120,nan,-7.0304,-9.8216,-2.6279,-7.0603,15.805,-3.0297,-11.309,-,0.0000
sFC,nan,-39.3566,-67.6338,-56.7119,-49.9279,-26.184,-47.7817,-52.4618,-38.3361,-
