,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-2.33,-0.61,11.48,28.80,17.76,12.00,9.08,0.76
DCC_joint,,-2.33,,2.72,20.98,54.12,33.47,22.90,16.51,4.30
DCC_bivariate_loop,,-0.61,2.72,,17.58,47.34,28.63,19.06,13.60,1.89
SW_cross_validated,,11.48,20.98,17.58,,23.55,7.94,0.23,-2.67,-13.80
SW_15,,28.80,54.12,47.34,23.55,,-17.47,-25.13,-24.93,-38.13
SW_30,,17.76,33.47,28.63,7.94,-17.47,,-8.26,-10.34,-22.70
SW_60,,12.00,22.90,19.06,0.23,-25.13,-8.26,,-3.02,-14.76
SW_120,,9.08,16.51,13.60,-2.67,-24.93,-10.34,-3.02,,-10.53
sFC,,0.76,4.30,1.89,-13.80,-38.13,-22.70,-14.76,-10.53,
