,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.65,1.10,0.93,0.87,2.65,5.05,4.45
DCC_bivariate_loop,,,0.65,,0.72,0.28,1.39,1.93,4.23,3.43
SW_cross_validated,,,1.10,0.72,,0.55,1.57,0.40,1.70,0.95
SW_15,,,0.93,0.28,0.55,,1.61,1.60,3.84,2.97
SW_30,,,0.87,1.39,1.57,1.61,,3.03,4.98,4.33
SW_60,,,2.65,1.93,0.40,1.60,3.03,,2.27,1.05
SW_120,,,5.05,4.23,1.70,3.84,4.98,2.27,,1.77
sFC,,,4.45,3.43,0.95,2.97,4.33,1.05,1.77,
