,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,6.22,12.70,-0.36,24.55,7.67,-1.13,-2.30,56.63
DCC_joint,,6.22,,7.93,-7.43,22.19,1.85,-8.85,-9.55,65.57
DCC_bivariate_loop,,12.70,7.93,,-14.63,13.71,-5.99,-16.47,-16.55,52.47
SW_cross_validated,,-0.36,-7.43,-14.63,,27.98,9.02,-0.85,-2.17,67.53
SW_15,,24.55,22.19,13.71,27.98,,-19.95,-30.76,-29.62,35.98
SW_30,,7.67,1.85,-5.99,9.02,-19.95,,-10.52,-11.08,61.20
SW_60,,-1.13,-8.85,-16.47,-0.85,-30.76,-10.52,,-1.46,76.05
SW_120,,-2.30,-9.55,-16.55,-2.17,-29.62,-11.08,-1.46,,67.99
sFC,,56.63,65.57,52.47,67.53,35.98,61.20,76.05,67.99,
