,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.0000,0.0090,0.0000,0.0000,0.0000,1.,0.0000
DCC_joint,nan,-9.6141,-,1.,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000
DCC_bivariate_loop,nan,-10.3519,-0.8091,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,-3.6954,6.518,7.3386,-,0.0000,0.0000,1.,0.0003,0.0000
SW_15,nan,-30.1805,-25.2781,-24.7553,-30.369,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-16.0264,-7.3734,-6.5965,-13.7969,19.7061,-,0.0000,0.0000,0.0000
SW_60,nan,-5.5709,4.7988,5.6524,-1.959,30.2714,12.4627,-,0.0000,0.0000
SW_120,nan,0.2969,11.3846,12.2656,4.5114,36.1317,19.1258,6.7217,-,0.0000
sFC,nan,10.5758,23.0795,24.0335,15.8167,47.8217,31.2476,18.4703,11.5559,-
