,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,2.26,11.45,36.00,19.07,12.16,8.20,-2.25
DCC_bivariate_loop,,,2.26,,9.23,32.78,16.38,9.65,6.08,-4.31
SW_cross_validated,,,11.45,9.23,,19.86,5.46,-0.55,-2.73,-12.79
SW_15,,,36.00,32.78,19.86,,-16.18,-22.95,-22.48,-35.49
SW_30,,,19.07,16.38,5.46,-16.18,,-6.71,-8.34,-19.91
SW_60,,,12.16,9.65,-0.55,-22.95,-6.71,,-2.44,-13.51
SW_120,,,8.20,6.08,-2.73,-22.48,-8.34,-2.44,,-9.71
sFC,,,-2.25,-4.31,-12.79,-35.49,-19.91,-13.51,-9.71,
