,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.0558e-02,5.4033e-01,1.5664e-26,2.1701e-99,2.0861e-52,1.5559e-28,5.1828e-18,4.4982e-01
DCC_joint,,2.0558e-02,,6.7552e-03,2.4164e-66,1.2821e-185,9.2830e-118,1.2153e-74,5.2087e-47,2.1591e-05
DCC_bivariate_loop,,5.4033e-01,6.7552e-03,,1.3168e-51,1.4283e-165,1.0783e-98,5.1454e-58,7.5402e-35,5.8932e-02
SW_cross_validated,,1.5664e-26,2.4164e-66,1.3168e-51,,2.0178e-77,2.0273e-14,8.1713e-01,7.9678e-03,1.1157e-35
SW_15,,2.1701e-99,1.2821e-185,1.4283e-165,2.0178e-77,,4.0381e-51,3.5449e-84,2.6713e-83,5.9608e-135
SW_30,,2.0861e-52,9.2830e-118,1.0783e-98,2.0273e-14,4.0381e-51,,2.2461e-15,2.3167e-22,8.3809e-74
SW_60,,1.5559e-28,1.2153e-74,5.1454e-58,8.1713e-01,3.5449e-84,2.2461e-15,,2.6794e-03,1.2605e-39
SW_120,,5.1828e-18,5.2087e-47,7.5402e-35,7.9678e-03,2.6713e-83,2.3167e-22,2.6794e-03,,4.9634e-23
sFC,,4.4982e-01,2.1591e-05,5.8932e-02,1.1157e-35,5.9608e-135,8.3809e-74,1.2605e-39,4.9634e-23,
