,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.7401,1.,0.0000,0.0000,0.0000,0.0000,0.0000,1.
DCC_joint,nan,2.3253,-,0.2432,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008
DCC_bivariate_loop,nan,0.6128,-2.7229,-,0.0000,0.0000,0.0000,0.0000,0.0000,1.
SW_cross_validated,nan,-11.4762,-20.9782,-17.579,-,0.0000,0.0000,1.,0.2868,0.0000
SW_15,nan,-28.8038,-54.1236,-47.3368,-23.5469,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-17.7645,-33.4673,-28.6325,-7.9441,17.4661,-,0.0000,0.0000,0.0000
SW_60,nan,-12.0014,-22.899,-19.0597,-0.2314,25.1348,8.2559,-,0.0965,0.0000
SW_120,nan,-9.0782,-16.5081,-13.5965,2.6669,24.9274,10.3417,3.0213,-,0.0000
sFC,nan,-0.7565,-4.2991,-1.8941,13.8007,38.1299,22.7041,14.7588,10.5281,-
