,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.4938e-01,3.9540e-01,3.0849e-03,3.4029e-12,8.4723e-09,3.2606e-05,8.2246e-03,1.6925e-05
DCC_joint,,4.4938e-01,,8.4072e-01,6.8256e-04,1.9235e-18,2.0283e-13,2.7008e-08,1.7002e-03,1.8247e-10
DCC_bivariate_loop,,3.9540e-01,8.4072e-01,,9.9326e-04,4.2903e-18,3.8854e-13,5.3026e-08,2.6418e-03,2.0583e-10
SW_cross_validated,,3.0849e-03,6.8256e-04,9.9326e-04,,7.0314e-12,5.4783e-07,7.5886e-02,4.3081e-01,3.9229e-10
SW_15,,3.4029e-12,1.9235e-18,4.2903e-18,7.0314e-12,,2.3929e-11,5.9020e-15,1.0783e-13,1.1823e-20
SW_30,,8.4723e-09,2.0283e-13,3.8854e-13,5.4783e-07,2.3929e-11,,6.0678e-08,9.6255e-09,4.3562e-17
SW_60,,3.2606e-05,2.7008e-08,5.3026e-08,7.5886e-02,5.9020e-15,6.0678e-08,,4.4142e-03,3.8176e-14
SW_120,,8.2246e-03,1.7002e-03,2.6418e-03,4.3081e-01,1.0783e-13,9.6255e-09,4.4142e-03,,1.2936e-10
sFC,,1.6925e-05,1.8247e-10,2.0583e-10,3.9229e-10,1.1823e-20,4.3562e-17,3.8176e-14,1.2936e-10,
