,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.66,0.25,1.82,7.48,4.39,2.41,1.40,1.00
DCC_joint,,0.66,,1.44,1.83,11.98,5.91,2.70,1.16,0.53
DCC_bivariate_loop,,0.25,1.44,,3.32,14.24,7.56,4.17,2.64,2.52
SW_cross_validated,,1.82,1.83,3.32,,9.75,4.04,0.93,0.67,1.90
SW_15,,7.48,11.98,14.24,9.75,,5.17,8.23,10.63,19.10
SW_30,,4.39,5.91,7.56,4.04,5.17,,2.96,4.74,7.46
SW_60,,2.41,2.70,4.17,0.93,8.23,2.96,,1.59,3.01
SW_120,,1.40,1.16,2.64,0.67,10.63,4.74,1.59,,1.01
sFC,,1.00,0.53,2.52,1.90,19.10,7.46,3.01,1.01,
