,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,8.3622e-01,9.0672e-01,8.9803e-03,8.2325e-11,8.0450e-08,3.7704e-05,2.4710e-02,2.8728e-06
DCC_joint,,8.3622e-01,,8.8208e-01,1.8717e-04,7.8304e-16,1.1641e-12,6.6813e-09,1.3288e-04,1.3345e-09
DCC_bivariate_loop,,9.0672e-01,8.8208e-01,,2.6527e-04,1.1722e-15,1.8503e-12,1.0601e-08,2.2065e-04,1.2882e-09
SW_cross_validated,,8.9803e-03,1.8717e-04,2.6527e-04,,1.4457e-11,3.2893e-07,6.3935e-03,2.4835e-01,4.0249e-11
SW_15,,8.2325e-11,7.8304e-16,1.1722e-15,1.4457e-11,,7.9060e-11,5.8278e-13,1.7471e-15,1.3110e-19
SW_30,,8.0450e-08,1.1641e-12,1.8503e-12,3.2893e-07,7.9060e-11,,1.2542e-06,2.7136e-11,1.1877e-17
SW_60,,3.7704e-05,6.6813e-09,1.0601e-08,6.3935e-03,5.8278e-13,1.2542e-06,,7.5306e-06,4.9773e-15
SW_120,,2.4710e-02,1.3288e-04,2.2065e-04,2.4835e-01,1.7471e-15,2.7136e-11,7.5306e-06,,5.7664e-13
sFC,,2.8728e-06,1.3345e-09,1.2882e-09,4.0249e-11,1.3110e-19,1.1877e-17,4.9773e-15,5.7664e-13,
