,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.47,-0.55,4.08,16.75,9.83,5.39,3.13,2.25
DCC_joint,,1.47,,-3.23,4.08,26.78,13.22,6.05,2.59,1.18
DCC_bivariate_loop,,-0.55,-3.23,,7.42,31.85,16.91,9.33,5.91,5.62
SW_cross_validated,,4.08,4.08,7.42,,21.80,9.02,2.08,-1.50,-4.24
SW_15,,16.75,26.78,31.85,21.80,,-11.56,-18.41,-23.77,-42.71
SW_30,,9.83,13.22,16.91,9.02,-11.56,,-6.62,-10.61,-16.68
SW_60,,5.39,6.05,9.33,2.08,-18.41,-6.62,,-3.55,-6.74
SW_120,,3.13,2.59,5.91,-1.50,-23.77,-10.61,-3.55,,-2.27
sFC,,2.25,1.18,5.62,-4.24,-42.71,-16.68,-6.74,-2.27,
