,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.29,1.38,7.08,24.35,19.13,12.41,3.92,0.31
DCC_joint,,0.29,,1.33,8.03,29.30,24.62,14.96,3.90,0.77
DCC_bivariate_loop,,1.38,1.33,,6.55,26.58,21.37,12.84,3.46,2.09
SW_cross_validated,,7.08,8.03,6.55,,17.63,11.26,4.82,1.05,8.85
SW_15,,24.35,29.30,26.58,17.63,,10.29,14.87,5.37,30.82
SW_30,,19.13,24.62,21.37,11.26,10.29,,7.14,2.56,26.51
SW_60,,12.41,14.96,12.84,4.82,14.87,7.14,,0.65,16.16
SW_120,,3.92,3.90,3.46,1.05,5.37,2.56,0.65,,4.14
sFC,,0.31,0.77,2.09,8.85,30.82,26.51,16.16,4.14,
