,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,5.40,0.94,6.12,20.03,13.94,8.37,5.62,11.54
DCC_joint,,5.40,,9.02,0.64,17.42,10.01,3.34,0.99,6.65
DCC_bivariate_loop,,0.94,9.02,,10.57,29.49,24.08,14.03,8.22,26.06
SW_cross_validated,,6.12,0.64,10.57,,17.69,9.99,2.87,0.50,6.46
SW_15,,20.03,17.42,29.49,17.69,,9.95,15.16,13.78,16.69
SW_30,,13.94,10.01,24.08,9.99,9.95,,6.94,6.99,6.85
SW_60,,8.37,3.34,14.03,2.87,15.16,6.94,,1.72,2.67
SW_120,,5.62,0.99,8.22,0.50,13.78,6.99,1.72,,3.80
sFC,,11.54,6.65,26.06,6.46,16.69,6.85,2.67,3.80,
